Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
12/26/2009,12.7,18.9,30.6,,,20.0,7.0,11.0,97.0,75.0,1015.8,1015.1,,,13.3,18.5,Yes,0.4,No
7/1/2011,11.6,17.4,0.0,1.2,3.8,41.0,20.0,19.0,74.0,63.0,1026.0,1022.2,,,12.1,16.4,No,0.0,No
8/5/2009,-2.7,12.8,0.0,,,26.0,2.0,13.0,86.0,58.0,1023.5,1020.6,,,2.9,12.4,No,0.0,No
6/3/2011,2.5,16.5,0.0,2.2,6.6,41.0,0.0,24.0,99.0,40.0,1021.4,1016.9,8.0,3.0,5.8,15.8,No,,
1/14/2012,19.0,27.0,0.0,8.0,3.1,26.0,6.0,13.0,61.0,57.0,1015.3,1012.5,7.0,7.0,24.6,25.8,No,2.4,Yes
7/17/2011,-1.4,14.1,0.0,2.8,3.4,11.0,6.0,7.0,97.0,63.0,1026.5,1022.6,4.0,8.0,3.0,11.6,No,1.0,No
9/9/2011,5.2,18.4,0.2,,,31.0,7.0,20.0,91.0,60.0,1041.0,1037.0,,,10.2,17.1,No,0.0,No
4/29/2010,8.5,25.3,0.0,,,31.0,7.0,6.0,65.0,36.0,,,,,15.6,25.0,No,0.2,No
2/5/2009,20.1,29.1,0.6,5.6,10.9,33.0,9.0,20.0,81.0,60.0,1010.2,1008.7,5.0,1.0,24.3,28.5,No,0.0,No
10/12/2010,14.5,19.9,0.8,,,31.0,7.0,19.0,91.0,66.0,1027.7,1023.9,8.0,8.0,14.7,19.5,No,11.4,Yes
11/4/2009,8.5,24.2,0.0,8.0,12.9,37.0,17.0,15.0,58.0,26.0,1022.8,1020.2,1.0,0.0,13.3,21.8,No,0.0,No
10/5/2011,7.5,17.3,0.2,3.0,11.0,35.0,17.0,17.0,71.0,49.0,1020.4,1017.7,,,10.6,16.2,No,0.8,No
5/27/2009,7.2,14.2,2.4,1.0,3.9,33.0,7.0,17.0,92.0,78.0,1024.4,1024.0,2.0,7.0,12.0,12.4,Yes,0.4,No
10/13/2010,4.6,24.9,0.0,,11.4,46.0,15.0,28.0,47.0,33.0,1018.4,1015.2,0.0,0.0,17.6,22.8,No,0.0,No
3/13/2010,10.3,30.2,0.0,4.2,10.8,39.0,11.0,26.0,68.0,19.0,1033.9,1029.3,1.0,1.0,17.6,29.0,No,0.0,No
5/27/2011,-1.0,14.6,0.0,,,17.0,4.0,7.0,92.0,48.0,1020.7,1018.5,,,3.6,14.0,No,0.0,No
7/3/2010,0.0,14.8,0.0,1.8,9.0,28.0,0.0,15.0,89.0,42.0,1029.0,1025.9,1.0,1.0,5.6,14.6,No,0.0,No
5/20/2009,9.4,18.9,0.0,0.8,4.7,28.0,7.0,9.0,88.0,72.0,1021.9,1021.2,7.0,6.0,13.4,18.5,No,0.0,No
12/15/2008,23.8,32.9,31.8,11.8,7.2,35.0,4.0,17.0,79.0,74.0,1008.8,1005.0,7.0,5.0,26.3,30.5,Yes,0.2,No
1/9/2010,14.6,40.5,0.0,8.0,,44.0,6.0,15.0,26.0,4.0,1015.4,1012.9,1.0,1.0,27.9,39.2,No,0.0,No
8/9/2009,3.9,12.2,0.0,2.4,0.0,22.0,7.0,7.0,73.0,72.0,1016.3,1013.8,,,6.5,11.9,No,1.4,Yes
2/10/2010,13.8,23.4,0.0,,,37.0,20.0,15.0,89.0,69.0,,,,,16.7,16.3,No,1.8,Yes
3/9/2009,14.2,35.3,0.0,10.0,11.6,31.0,7.0,17.0,44.0,15.0,1015.7,1014.0,1.0,1.0,23.6,34.0,No,0.0,No
10/23/2010,20.1,29.3,0.0,4.0,11.9,41.0,15.0,30.0,62.0,67.0,1017.2,1013.2,4.0,1.0,26.6,27.2,No,0.0,No
11/1/2010,4.1,15.9,0.2,3.6,2.9,41.0,13.0,22.0,67.0,58.0,1020.7,1019.0,7.0,7.0,11.2,15.3,No,0.6,No
12/14/2009,14.5,21.1,0.0,4.6,11.3,37.0,15.0,20.0,51.0,49.0,1022.5,1021.9,6.0,1.0,16.0,20.3,No,0.0,No
1/7/2011,16.1,30.3,0.0,,,33.0,4.0,19.0,77.0,47.0,1011.1,1009.4,,,18.5,28.0,No,0.0,No
9/4/2009,19.7,27.6,0.0,9.0,10.6,35.0,20.0,24.0,57.0,55.0,1017.5,1013.4,2.0,2.0,24.4,26.0,No,0.0,No
10/18/2010,15.4,20.3,0.6,6.8,10.6,33.0,15.0,17.0,56.0,62.0,1017.7,1017.6,2.0,3.0,18.9,19.4,No,0.0,No
2/10/2010,26.0,38.6,0.0,10.6,11.9,33.0,2.0,17.0,36.0,28.0,1017.0,1013.9,,,31.4,36.8,No,0.0,No
5/29/2011,6.2,23.3,0.0,,,44.0,24.0,26.0,54.0,30.0,,,,,15.2,22.3,No,0.0,No
7/23/2011,3.3,12.9,0.2,1.4,3.0,13.0,6.0,0.0,100.0,73.0,1024.4,1021.2,8.0,6.0,5.6,12.1,No,4.0,Yes
11/11/2010,22.8,38.6,0.0,13.6,8.7,46.0,24.0,22.0,17.0,10.0,1010.1,1005.1,3.0,5.0,30.2,36.4,No,0.6,No
8/6/2009,1.3,20.3,0.0,1.4,,28.0,0.0,17.0,91.0,37.0,1024.1,1018.6,,,7.9,19.9,No,0.0,No
11/19/2009,24.3,44.9,0.0,21.4,11.0,65.0,24.0,33.0,11.0,6.0,1005.9,1002.6,0.0,3.0,35.3,43.6,No,1.4,Yes
3/21/2009,10.7,25.3,,,10.1,37.0,9.0,13.0,76.0,31.0,1016.8,1015.3,,,16.4,24.1,,,
3/16/2010,11.7,22.9,0.0,5.2,8.4,22.0,11.0,13.0,100.0,65.0,1021.1,1020.2,,3.0,13.8,20.7,No,0.0,No
8/22/2010,-0.3,16.0,0.0,1.8,9.9,35.0,6.0,20.0,68.0,37.0,1019.5,1015.2,3.0,3.0,10.5,15.0,No,2.2,Yes
9/5/2011,9.3,17.9,0.6,4.6,4.4,41.0,9.0,13.0,58.0,82.0,1017.7,1014.9,,,14.9,14.9,No,6.0,Yes
8/20/2009,12.6,18.2,5.0,2.8,0.1,39.0,13.0,13.0,91.0,92.0,1015.7,1014.5,7.0,8.0,16.0,14.7,Yes,11.8,Yes
6/8/2011,3.9,10.8,7.4,1.2,4.7,50.0,19.0,26.0,84.0,77.0,1018.8,1018.5,5.0,2.0,5.3,10.4,Yes,3.8,Yes
9/23/2010,13.4,19.3,0.0,,,33.0,17.0,20.0,85.0,65.0,1024.1,1022.2,8.0,,16.7,18.7,No,0.0,No
11/2/2011,15.8,22.0,0.0,4.6,12.5,,9.0,22.0,66.0,76.0,1017.8,1013.4,1.0,2.0,21.0,19.9,No,0.0,No
2/18/2011,17.8,21.3,3.0,4.6,0.0,46.0,13.0,19.0,94.0,94.0,1011.3,1005.6,8.0,8.0,18.7,18.9,Yes,28.6,Yes
1/11/2010,12.9,26.3,0.0,,12.3,50.0,26.0,24.0,40.0,37.0,1016.1,1013.5,1.0,1.0,20.6,24.7,No,0.0,No
2/18/2010,15.2,25.9,0.0,7.0,11.7,37.0,11.0,20.0,76.0,54.0,1023.6,1021.5,6.0,1.0,18.2,24.1,No,0.0,No
1/30/2009,23.6,31.4,41.4,9.4,2.3,69.0,26.0,35.0,93.0,70.0,1004.8,1000.2,8.0,7.0,26.1,30.5,Yes,48.8,Yes
2/10/2011,20.2,30.2,0.0,7.6,,31.0,7.0,13.0,59.0,55.0,1020.4,1017.8,6.0,5.0,26.9,27.9,No,1.2,Yes
1/28/2010,18.5,34.4,0.0,11.6,9.2,28.0,15.0,13.0,38.0,17.0,1010.1,1007.6,7.0,7.0,21.6,33.1,No,0.0,No
12/16/2010,7.9,20.6,0.0,7.0,8.7,57.0,17.0,31.0,71.0,60.0,1009.3,1007.8,,,14.9,17.4,No,1.0,No
9/16/2011,3.9,21.9,0.0,,,35.0,11.0,13.0,73.0,34.0,1015.4,1014.1,8.0,1.0,10.5,21.3,No,0.0,No
7/9/2010,7.6,11.6,28.6,,0.9,67.0,7.0,11.0,92.0,82.0,997.8,1004.7,8.0,8.0,9.0,9.3,Yes,,
1/25/2009,18.7,28.4,0.0,,,33.0,7.0,15.0,61.0,39.0,1020.0,1017.8,,,20.9,27.7,No,0.0,No
10/9/2009,5.1,15.1,0.0,,,43.0,26.0,19.0,64.0,42.0,1026.9,1025.4,,,7.9,13.8,No,0.0,No
8/21/2009,11.9,24.3,0.0,,,63.0,19.0,24.0,50.0,64.0,1008.0,1001.3,,1.0,18.6,19.0,No,0.4,No
12/18/2009,16.0,21.2,0.0,7.6,9.1,,19.0,28.0,60.0,66.0,1025.2,1022.1,7.0,6.0,18.5,18.8,No,0.0,No
2/3/2010,9.1,17.1,,,,,,30.0,,80.0,,,,,,15.1,,,
10/10/2011,8.3,24.3,4.0,14.8,,35.0,15.0,20.0,53.0,49.0,1010.5,1006.9,2.0,3.0,17.1,20.8,Yes,0.0,No
3/7/2011,19.1,32.5,0.0,8.0,11.7,43.0,22.0,22.0,42.0,23.0,1017.7,1013.9,0.0,0.0,23.1,31.7,No,0.0,No
8/8/2010,3.7,13.6,0.8,,,54.0,19.0,26.0,92.0,61.0,,,,,8.6,12.5,No,2.8,Yes
11/5/2010,7.1,19.9,0.0,,,26.0,11.0,11.0,53.0,44.0,1030.0,1027.0,,,12.3,17.6,No,0.0,No
6/1/2008,11.6,20.5,0.2,2.2,0.3,,19.0,17.0,91.0,74.0,1029.3,1027.0,7.0,7.0,14.3,18.7,No,22.0,Yes
10/17/2009,17.1,37.0,0.0,11.2,12.2,63.0,28.0,19.0,17.0,10.0,1018.8,1014.5,0.0,0.0,27.8,36.5,No,0.0,No
6/3/2010,10.8,20.2,1.6,2.8,5.9,57.0,15.0,24.0,90.0,74.0,1021.5,1017.9,6.0,7.0,16.4,19.5,Yes,46.2,Yes
3/18/2009,22.4,34.9,8.6,5.8,10.7,31.0,13.0,20.0,78.0,25.0,1010.0,1005.8,7.0,5.0,27.8,34.6,Yes,0.0,No
5/3/2011,16.2,23.4,0.2,4.0,9.5,19.0,4.0,4.0,66.0,62.0,1013.1,1011.7,1.0,5.0,21.9,22.1,No,0.2,No
3/25/2011,14.5,27.0,0.0,,,28.0,7.0,11.0,62.0,43.0,,,,,19.9,24.9,No,0.0,No
7/27/2011,2.3,16.7,0.0,2.0,9.1,26.0,9.0,7.0,81.0,37.0,1029.7,1027.3,0.0,1.0,7.4,15.9,No,0.0,No
10/20/2009,4.7,30.1,0.0,4.0,,52.0,2.0,28.0,45.0,13.0,1020.4,1015.8,0.0,2.0,15.8,29.4,No,0.0,No
9/23/2009,7.4,13.2,0.8,,,48.0,24.0,28.0,98.0,77.0,1003.6,1006.6,7.0,8.0,8.8,12.3,No,0.8,No
11/26/2010,22.1,29.7,0.0,14.2,8.5,41.0,11.0,9.0,55.0,39.0,1012.5,1010.4,8.0,8.0,24.6,28.7,No,0.0,No
11/22/2011,16.5,33.0,0.0,10.6,13.0,39.0,17.0,11.0,40.0,18.0,1017.5,1013.1,1.0,1.0,23.8,32.4,No,0.0,No
8/21/2011,7.0,19.3,0.0,4.2,,41.0,15.0,22.0,58.0,29.0,1032.5,1030.5,0.0,1.0,12.8,19.0,No,0.0,No
4/21/2010,14.7,23.6,0.0,4.2,5.0,31.0,11.0,11.0,87.0,57.0,1017.0,1015.2,7.0,3.0,17.7,22.9,No,0.0,No
4/21/2010,16.7,24.2,0.0,3.4,10.3,,15.0,20.0,95.0,63.0,1023.4,1020.4,1.0,1.0,17.6,23.9,No,0.0,No
3/15/2009,11.0,32.5,0.0,,,30.0,9.0,11.0,67.0,30.0,1016.9,1012.8,,,15.6,31.2,No,0.0,No
3/13/2009,23.4,33.5,1.2,6.4,7.9,59.0,7.0,19.0,72.0,62.0,1009.6,1006.9,1.0,6.0,28.5,32.6,Yes,13.4,Yes
2/26/2009,11.0,26.2,0.0,8.8,12.1,43.0,13.0,13.0,58.0,26.0,1020.0,1016.9,2.0,1.0,16.4,25.1,No,0.0,No
6/23/2009,11.3,19.1,0.2,,,26.0,0.0,11.0,71.0,68.0,1019.6,1016.5,,,15.8,18.1,No,0.0,No
2/28/2010,17.6,30.0,0.0,9.0,,44.0,0.0,9.0,88.0,57.0,1017.6,1013.4,,,21.9,28.9,No,9.8,Yes
1/10/2011,12.1,29.9,0.0,,,57.0,22.0,24.0,48.0,25.0,,,,,21.7,28.3,No,0.0,No
1/14/2012,19.0,28.0,0.0,,,33.0,7.0,19.0,55.0,58.0,1015.6,1012.8,,,24.9,25.7,No,0.2,No
1/19/2011,13.5,21.8,0.0,3.4,6.9,30.0,6.0,19.0,85.0,61.0,1013.8,1013.3,,,14.7,19.7,No,0.0,No
11/2/2009,12.2,28.2,0.0,,,50.0,28.0,22.0,85.0,39.0,1020.7,1015.3,7.0,,14.2,26.3,No,0.6,No
11/20/2011,20.0,29.1,0.0,,,41.0,26.0,31.0,50.0,64.0,1017.8,1013.6,,,26.5,26.1,No,0.0,No
4/25/2009,18.8,23.4,0.0,5.6,10.6,30.0,13.0,22.0,59.0,54.0,1015.0,1014.0,1.0,1.0,21.6,22.1,No,0.0,No
1/18/2012,20.0,25.0,0.0,,,35.0,9.0,20.0,71.0,78.0,1017.7,1014.2,5.0,,24.5,25.2,No,0.0,No
12/14/2011,4.9,18.9,0.0,,,46.0,30.0,20.0,60.0,44.0,1017.3,1016.3,2.0,,11.8,17.7,No,0.0,No
6/17/2009,3.1,21.2,0.0,3.6,9.6,30.0,6.0,7.0,71.0,38.0,1023.9,1021.3,0.0,2.0,11.4,19.7,No,0.0,No
9/20/2011,8.4,15.1,11.6,2.0,9.2,52.0,26.0,31.0,60.0,57.0,1008.8,1011.5,5.0,3.0,12.6,13.5,Yes,0.8,No
5/28/2009,9.1,13.2,2.4,0.6,5.5,37.0,13.0,15.0,76.0,85.0,1027.8,1027.6,6.0,7.0,11.1,11.8,Yes,3.2,Yes
9/14/2009,9.1,23.6,0.0,10.0,10.6,33.0,26.0,6.0,38.0,15.0,1023.9,1019.3,0.0,1.0,14.4,22.0,No,0.0,No
12/9/2011,22.6,29.8,0.0,12.2,0.5,69.0,26.0,24.0,30.0,56.0,1007.1,1007.2,8.0,8.0,26.6,23.4,No,0.0,No
6/5/2009,2.5,13.4,3.4,,,19.0,0.0,7.0,80.0,64.0,1018.2,1015.5,3.0,3.0,7.7,13.0,Yes,0.0,No
12/9/2009,,29.7,0.0,,,,,9.0,,62.0,,,,6.0,,23.0,No,0.0,No
1/4/2012,16.5,30.1,0.0,,,46.0,7.0,15.0,66.0,40.0,1012.8,1013.2,,,23.3,26.7,No,0.0,No
5/5/2011,13.3,17.3,0.0,,,56.0,22.0,33.0,57.0,60.0,1022.1,1022.5,,8.0,15.9,16.5,No,0.0,No
11/18/2011,23.2,30.9,0.0,11.0,9.9,44.0,22.0,31.0,57.0,62.0,1014.5,1011.7,5.0,6.0,28.9,28.5,No,0.0,No
4/30/2010,10.5,16.0,0.2,3.6,0.0,26.0,13.0,11.0,79.0,67.0,1028.3,1026.6,8.0,7.0,13.0,15.9,No,0.2,No
8/16/2011,12.2,17.1,1.0,2.4,9.5,44.0,31.0,26.0,76.0,56.0,1016.2,1013.7,4.0,2.0,13.8,16.3,No,0.4,No
10/1/2010,11.7,20.7,0.0,2.6,3.9,24.0,0.0,13.0,81.0,41.0,1028.4,1026.0,7.0,7.0,15.6,19.5,No,8.0,Yes
7/26/2009,0.9,10.5,0.0,,,37.0,24.0,26.0,67.0,59.0,1015.7,1012.9,6.0,4.0,7.0,9.8,No,0.2,No
10/20/2011,4.4,26.5,0.0,6.0,12.5,41.0,4.0,24.0,50.0,26.0,1028.0,1023.4,0.0,2.0,14.9,24.9,No,0.0,No
2/1/2010,10.9,22.4,0.0,,,50.0,13.0,24.0,88.0,59.0,,,,,14.6,20.1,No,0.0,No
10/27/2010,8.1,24.8,0.0,,,41.0,0.0,17.0,61.0,72.0,1016.6,1014.0,,,17.6,21.9,No,17.2,Yes
4/3/2009,11.8,18.5,0.2,5.6,5.5,54.0,9.0,31.0,75.0,52.0,1019.1,1018.1,7.0,7.0,14.3,17.0,No,0.2,No
3/23/2009,10.4,31.2,0.0,7.0,8.0,46.0,0.0,24.0,72.0,21.0,1017.2,1013.6,6.0,3.0,15.1,30.4,No,0.0,No
1/24/2010,19.6,22.3,0.0,7.8,0.8,,20.0,20.0,75.0,78.0,1011.5,1009.0,7.0,7.0,20.8,21.5,No,12.6,Yes
5/11/2009,9.6,19.8,5.2,2.4,6.4,22.0,13.0,13.0,81.0,47.0,1024.5,1021.6,6.0,1.0,13.2,18.4,Yes,0.0,No
11/15/2009,8.7,29.8,0.0,,10.9,41.0,4.0,28.0,55.0,43.0,1013.8,1010.3,,,21.9,26.4,No,0.0,No
5/9/2011,-3.5,3.4,0.0,,,41.0,9.0,11.0,97.0,70.0,,,,,-1.1,2.3,No,0.0,No
2/25/2010,25.2,31.7,4.8,7.0,10.6,54.0,17.0,24.0,75.0,68.0,1013.0,1010.4,6.0,7.0,29.5,30.9,Yes,40.6,Yes
5/25/2009,13.6,15.7,2.8,1.2,0.6,35.0,7.0,13.0,98.0,96.0,1015.0,1013.7,,,13.8,15.1,Yes,3.0,Yes
6/12/2009,-0.9,7.5,0.2,0.8,0.8,22.0,0.0,7.0,99.0,79.0,1026.0,1022.8,8.0,6.0,3.1,7.0,No,0.0,No
12/8/2010,21.3,29.1,0.0,8.8,2.3,96.0,20.0,30.0,60.0,66.0,1010.5,1007.7,7.0,7.0,24.7,25.8,No,67.6,Yes
7/7/2009,14.7,26.2,0.0,4.6,10.5,31.0,15.0,24.0,74.0,63.0,1016.3,1012.8,1.0,3.0,21.4,24.5,No,0.0,No
3/23/2011,13.4,19.2,3.6,0.6,2.2,35.0,17.0,19.0,97.0,94.0,1001.3,999.6,8.0,7.0,14.4,16.8,Yes,11.0,Yes
1/14/2009,14.4,22.5,0.8,6.2,11.6,,6.0,19.0,68.0,53.0,1019.7,1019.5,7.0,1.0,18.5,21.8,No,0.0,No
8/13/2009,11.4,21.8,0.0,3.8,8.9,43.0,13.0,26.0,57.0,23.0,1018.8,1015.8,7.0,1.0,14.0,21.3,No,0.0,No
2/8/2010,19.0,35.3,0.0,7.2,12.8,44.0,9.0,24.0,66.0,41.0,1020.9,1018.6,1.0,1.0,23.7,31.8,No,0.0,No
7/18/2008,9.4,25.4,0.0,1.2,9.6,37.0,6.0,15.0,72.0,34.0,1017.3,1011.9,2.0,2.0,15.2,25.0,No,0.0,No
5/21/2009,14.3,19.3,20.6,,,69.0,31.0,35.0,86.0,67.0,992.6,989.7,,,17.6,16.0,Yes,39.0,Yes
7/11/2009,6.1,10.6,6.2,0.8,,44.0,22.0,20.0,87.0,92.0,1015.6,1010.9,8.0,8.0,9.4,9.6,Yes,26.8,Yes
2/5/2011,24.2,41.5,0.0,8.4,12.4,56.0,24.0,33.0,46.0,22.0,1010.0,1006.6,,,33.7,40.9,No,0.0,No
6/25/2010,0.3,15.9,0.0,0.4,9.0,26.0,9.0,9.0,67.0,30.0,1029.8,1026.9,0.0,0.0,7.0,15.4,No,0.0,No
11/9/2011,18.3,29.1,0.4,4.8,6.0,65.0,43.0,39.0,63.0,48.0,1007.7,1004.8,7.0,5.0,22.9,27.3,No,17.4,Yes
10/3/2009,5.7,15.9,1.4,2.0,7.6,37.0,17.0,20.0,84.0,65.0,1020.5,1018.8,6.0,3.0,11.1,14.1,Yes,0.0,No
10/21/2009,8.6,16.1,0.0,,,35.0,24.0,20.0,77.0,51.0,1021.6,1021.4,6.0,4.0,10.5,15.4,No,0.0,No
5/7/2009,9.6,22.8,0.0,,,,4.0,4.0,76.0,49.0,,,0.0,2.0,15.6,20.4,No,1.2,Yes
6/24/2010,8.7,17.4,0.0,2.0,9.1,30.0,11.0,11.0,77.0,57.0,1030.1,1025.3,1.0,2.0,11.7,17.2,No,0.0,No
6/2/2011,10.6,26.2,0.0,5.2,10.9,31.0,7.0,22.0,51.0,39.0,1017.2,1014.0,1.0,1.0,21.1,25.0,No,0.0,No
5/26/2009,20.3,22.6,14.2,4.2,0.2,39.0,20.0,13.0,93.0,89.0,1015.9,1013.4,7.0,8.0,22.1,22.4,Yes,12.2,Yes
12/15/2009,19.4,26.4,29.4,7.4,7.8,,,9.0,96.0,77.0,,,7.0,5.0,22.0,25.4,Yes,0.0,No
6/14/2011,13.7,17.8,10.4,3.4,0.3,67.0,22.0,35.0,81.0,78.0,1021.2,1019.9,,,15.7,15.4,Yes,13.8,Yes
11/14/2009,16.5,30.3,0.0,7.4,12.0,46.0,35.0,19.0,48.0,37.0,1012.9,1012.0,1.0,6.0,24.8,26.6,No,0.0,No
8/12/2011,3.4,17.8,0.0,1.8,10.2,20.0,13.0,7.0,69.0,40.0,1020.7,1019.3,0.0,2.0,8.7,17.4,No,0.0,No
10/26/2009,5.8,17.9,0.0,,,39.0,6.0,20.0,64.0,55.0,1030.1,1028.3,,,10.7,16.8,No,0.0,No
12/25/2009,22.9,35.6,0.0,13.6,5.0,56.0,31.0,30.0,60.0,28.0,1011.1,1006.4,6.0,7.0,25.3,33.6,No,0.0,No
1/13/2012,9.0,24.0,0.0,,,35.0,13.0,7.0,49.0,34.0,1014.4,1012.1,,,17.7,23.3,No,0.0,No
3/23/2010,8.3,27.0,0.0,,,31.0,6.0,19.0,79.0,23.0,1021.2,1018.6,,,12.1,26.1,No,0.0,No
4/10/2009,10.5,24.8,0.2,,,17.0,0.0,7.0,99.0,49.0,1023.7,1020.4,,,14.3,24.4,No,0.0,No
5/15/2010,12.2,17.3,0.0,3.2,2.8,,6.0,6.0,79.0,64.0,1019.9,1017.4,8.0,7.0,13.0,16.2,No,0.0,No
11/21/2010,12.7,29.7,0.0,,,22.0,11.0,9.0,70.0,29.0,1022.1,1019.1,5.0,,20.0,29.5,No,0.0,No
8/2/2009,8.8,16.0,0.6,2.4,3.4,63.0,28.0,30.0,71.0,52.0,1024.7,1020.6,7.0,7.0,12.1,13.9,No,2.0,Yes
8/22/2009,3.5,15.6,10.0,1.0,4.5,24.0,7.0,11.0,99.0,57.0,1012.9,1010.0,8.0,8.0,4.9,14.0,Yes,2.0,Yes
8/24/2010,-1.6,-0.6,1.4,,,46.0,13.0,20.0,97.0,95.0,,,,,-1.1,-1.6,Yes,8.6,Yes
4/7/2009,17.9,23.6,38.0,4.4,3.4,31.0,13.0,7.0,82.0,88.0,1022.7,1021.5,7.0,7.0,20.2,20.0,Yes,15.6,Yes
5/4/2010,12.3,26.6,0.0,,,33.0,0.0,19.0,99.0,50.0,1021.8,1015.7,,,15.2,24.9,No,0.0,No
12/2/2008,7.4,25.1,0.0,,,44.0,4.0,22.0,44.0,25.0,1010.6,1007.8,,,17.2,24.3,No,0.0,No
6/20/2010,0.8,19.7,0.0,,,20.0,0.0,0.0,96.0,43.0,1025.9,1024.0,,,7.4,19.4,No,0.0,No
12/20/2011,18.3,21.1,10.0,,,43.0,30.0,19.0,83.0,79.0,,1014.9,,1.0,19.0,21.0,Yes,0.4,No
9/7/2009,13.4,21.5,0.0,5.4,2.1,52.0,19.0,35.0,65.0,53.0,1008.4,1000.4,7.0,6.0,15.7,20.2,No,6.0,Yes
3/31/2010,8.8,23.8,0.0,3.6,7.6,30.0,6.0,11.0,99.0,55.0,1023.0,1019.9,7.0,1.0,10.6,22.2,No,0.0,No
11/1/2009,13.8,32.9,0.0,,,52.0,6.0,17.0,59.0,32.0,1020.3,1017.6,,,24.5,32.7,No,0.0,No
10/2/2011,13.2,22.7,0.0,3.8,6.8,43.0,7.0,13.0,82.0,58.0,1007.8,1005.6,7.0,4.0,18.9,21.6,No,0.0,No
7/8/2010,22.8,32.0,0.0,5.4,10.2,41.0,22.0,15.0,58.0,45.0,1013.8,1010.8,7.0,7.0,24.9,31.0,No,0.0,No
1/20/2010,10.1,36.4,0.0,7.4,,39.0,2.0,7.0,42.0,18.0,1010.4,1006.7,,,22.1,33.4,No,0.0,No
8/23/2011,12.6,17.9,20.2,4.2,0.7,43.0,17.0,28.0,94.0,79.0,1032.3,1028.9,8.0,6.0,13.6,17.3,Yes,19.0,Yes
8/19/2009,2.3,17.4,0.0,1.4,,31.0,9.0,19.0,81.0,39.0,1025.6,1020.5,0.0,6.0,8.4,16.6,No,1.8,Yes
4/20/2010,12.6,27.3,0.0,,6.8,26.0,6.0,17.0,71.0,51.0,1019.7,1016.8,6.0,7.0,19.9,23.4,No,3.8,Yes
2/27/2010,16.3,30.8,0.0,7.6,10.6,35.0,11.0,24.0,68.0,50.0,1021.2,1017.0,2.0,2.0,23.8,29.7,No,0.0,No
9/21/2011,5.9,21.6,0.0,3.6,9.0,30.0,17.0,17.0,81.0,39.0,1023.4,1018.9,7.0,1.0,12.9,20.7,No,0.0,No
8/15/2010,13.3,21.3,0.0,6.4,7.3,61.0,17.0,20.0,55.0,36.0,1006.2,1004.1,6.0,1.0,14.5,20.0,No,0.0,No
2/28/2010,21.0,36.4,0.0,15.0,12.0,46.0,20.0,17.0,41.0,16.0,1016.2,1012.5,1.0,1.0,25.7,35.6,No,0.0,No
9/13/2009,20.3,29.4,0.0,10.4,8.9,39.0,15.0,30.0,47.0,43.0,1022.2,1018.6,5.0,4.0,25.6,27.6,No,0.0,No
12/9/2009,7.2,17.6,0.0,,,54.0,19.0,26.0,60.0,69.0,1006.7,1005.5,,,14.4,16.4,No,0.6,No
10/5/2008,6.6,22.8,,,11.8,33.0,7.0,13.0,42.0,24.0,1017.0,1012.7,,,15.7,22.4,,,
3/21/2010,14.4,27.9,0.0,,,54.0,0.0,33.0,87.0,37.0,1018.8,1014.7,,,16.8,26.8,No,0.0,No
1/4/2009,8.5,22.9,0.0,5.4,13.3,37.0,6.0,22.0,47.0,40.0,1014.5,1011.3,1.0,4.0,15.9,20.4,No,0.0,No
11/20/2010,5.1,22.7,0.0,4.6,13.6,41.0,13.0,28.0,58.0,49.0,1025.2,1022.6,0.0,1.0,15.4,21.6,No,0.0,No
12/30/2010,6.8,22.2,0.0,,,37.0,6.0,19.0,57.0,45.0,1016.3,1014.6,,,13.4,20.5,No,0.0,No
4/29/2010,14.0,24.1,0.0,,,46.0,15.0,22.0,44.0,35.0,1018.7,1017.1,,,18.8,23.1,No,0.0,No
7/1/2010,5.1,16.4,0.0,3.0,,37.0,24.0,15.0,64.0,36.0,1025.3,1023.1,6.0,5.0,8.2,16.2,No,,
7/4/2011,8.4,14.2,1.4,1.2,5.0,56.0,22.0,20.0,78.0,54.0,1007.3,1003.3,4.0,7.0,10.7,13.7,Yes,0.0,No
8/2/2011,5.4,16.6,0.0,,,39.0,20.0,24.0,70.0,62.0,1017.8,1014.8,2.0,,10.5,15.9,No,0.0,No
6/12/2011,3.9,13.5,0.2,1.4,4.0,28.0,0.0,15.0,100.0,68.0,1031.5,1028.7,8.0,2.0,5.4,13.2,No,0.2,No
7/24/2009,3.4,16.9,0.6,,,19.0,0.0,7.0,69.0,48.0,1026.4,1024.5,,,10.0,16.3,No,0.0,No
6/23/2011,4.9,14.8,0.0,,8.7,46.0,22.0,22.0,71.0,45.0,1017.7,1019.4,,1.0,10.4,13.5,No,0.0,No
2/13/2010,28.4,31.6,0.0,8.4,2.3,52.0,19.0,17.0,70.0,77.0,1008.5,1006.7,7.0,7.0,30.7,29.1,No,10.0,Yes
12/29/2010,21.6,28.3,0.4,,,61.0,44.0,44.0,62.0,75.0,1015.9,1013.8,,,25.1,24.5,No,0.0,No
12/1/2010,16.3,25.1,0.0,3.8,5.9,35.0,9.0,9.0,68.0,86.0,1012.3,1010.0,,,20.5,20.3,No,1.4,Yes
